0,51.5092869600406,-0.161032665998173,0,-0
0.5,51.5092869151578,-0.161032662643467,-0.0169782515002888,0.000791881315316514
1,51.5092874987159,-0.161032687502835,0.232632578594966,-0.00642239263058877
1.5,51.5092892512918,-0.161032658890826,0.500119916902149,0.0112495644535265
2,51.5092918577376,-0.161032664063325,0.63587985316787,-0.00909566793820597
2.5,51.5092953629325,-0.161032666028178,0.880825834504616,0.00590316242603574
3,51.5092999916612,-0.161032612083056,1.13437294398515,0.00860157653955296
3.5,51.5093052042136,-0.161032507944534,1.17773822915862,0.0185608769503401
4,51.5093111755523,-0.161032696537396,1.43441547685368,-0.0575101024515304
4.5,51.5093168330449,-0.161033001037332,1.13602000438293,-0.0316203612904339
5,51.5093223156482,-0.16103305705871,1.27873988265636,0.00891036725218837
5.5,51.5093282475573,-0.161033024180784,1.3487989639152,0.00152359961446254
6,51.5093344026852,-0.161033122475149,1.38419656936587,-0.0242689677402271
6.5,51.5093404645951,-0.16103303910954,1.32415583477288,0.0366667802419052
7,51.5093461235443,-0.161032875685859,1.21375275102261,0.0129095087434317
7.5,51.5093520545719,-0.161032819261507,1.39395650610779,0.00428234312369893
8,51.5093579384491,-0.161032897002053,1.24997785909271,-0.0213483363882069
8.5,51.5093639095717,-0.161033322693709,1.38376599809332,-0.0855408881296627
9,51.5093696123736,-0.161033681742861,1.18861422661693,-0.0248750957874095
9.5,51.509375565423,-0.161033238799937,1.41988383909037,0.121969434350896
10,51.5093812910792,-0.161032403001492,1.17197705152933,0.111911952616723
10.5,51.5093869478419,-0.161032024608804,1.31945081490393,0.0109813670704231
11,51.5093924736969,-0.161031797978842,1.16669954223234,0.0458091230762596
11.5,51.5093983149323,-0.161031685117598,1.3929272414808,-0.00542545447431476
12,51.5094039774016,-0.161031707362556,1.16694438652655,-0.00145311044217855
12.5,51.5094098195661,-0.161031687377512,1.39310731917471,0.00573465199198564
13,51.5094155262852,-0.161031751824285,1.18355710019997,-0.0192269314651977
13.5,51.5094213213438,-0.161032004390338,1.36365925530336,-0.0461594133765923
14,51.5094269363626,-0.161032272613725,1.1694824614433,-0.031002585065509
14.5,51.5094326419907,-0.161032284292562,1.33968180253,0.0189450184859703
15,51.5094380301908,-0.161032413216353,1.10046593792665,-0.0436939873188867
15.5,51.509443632552,-0.161033055159025,1.34892965795861,-0.120944826081807
16,51.5094494152366,-0.161033684113708,1.24321765562822,-0.0638034045481202
16.5,51.5094552094146,-0.161033909080645,1.3215637464392,-0.0084410660541476
17,51.5094610952953,-0.161034058865328,1.30141071250686,-0.0294479262862961
17.5,51.5094671581292,-0.161034411288049,1.38245551726214,-0.0625758190714386
18,51.5094729963646,-0.161034753279551,1.24076323813191,-0.0369239953810833
18.5,51.5094790166961,-0.161034967103532,1.40883099375306,-0.0246263312600347
19,51.5094846330101,-0.161035147639663,1.13835220449398,-0.025377097425007
19.5,51.5094906958457,-0.161035055412486,1.49659712549134,0.0395341779205167
20,51.5094964448591,-0.161034767821378,1.12711333607153,0.0402119001509015
20.5,51.5095019720398,-0.161034722477647,1.3018373057596,-0.0174449524292171
21,51.5095075887224,-0.161034861353367,1.21338722640376,-0.0205701119333417
21.5,51.5095133334785,-0.161034654120565,1.32374982202367,0.0633163226519287
22,51.5095188986455,-0.161034457694819,1.17856118489917,0.00204481027828466
22.5,51.5095242883626,-0.161034743088446,1.21382424394771,-0.0687984359628641
23,51.5095299022154,-0.161034792408901,1.27392593715796,0.0365168299424483
23.5,51.5095353830825,-0.161034567565419,1.18154902330298,0.0275124336622132
24,51.5095410863713,-0.161034699407562,1.33035033311535,-0.05037998512255
24.5,51.5095467902771,-0.161034921720372,1.22642283403851,-0.017210847807435
25,51.5095526318325,-0.161034815055989,1.35124206887614,0.0372256692415354
25.5,51.5095585631561,-0.161034751401929,1.29782600341792,-0.0110324605938627
26,51.509564360348,-0.161034804895887,1.28447803998605,-0.00490449711518855
26.5,51.5095700605931,-0.161035143266093,1.25714868573754,-0.0764389440974579
27,51.5095758052617,-0.161035553471955,1.29308372166265,-0.0433215843862367
27.5,51.5095815964728,-0.161035348787701,1.28553522907758,0.078640697015126
28,51.5095874778018,-0.161035103492283,1.32490890781453,0.00285333205500037
28.5,51.5095932748391,-0.161035109006609,1.26546154576824,-0.00329898523410959
29,51.5095990642137,-0.161035407860341,1.30417605067803,-0.0682349167722708
29.5,51.5096048957298,-0.161035958345363,1.29301716667899,-0.0821771313529909
30,51.5096107311719,-0.161036408658275,1.30231348851028,-0.0487720168586723
30.5,51.5096166587703,-0.161036744767234,1.3306668878651,-0.0451978333249893
31,51.5096224544549,-0.16103670298261,1.26091926030842,0.041501708361416
31.5,51.5096281157709,-0.161036611680924,1.25891381728048,-0.00749951282603012
32,51.5096338184847,-0.161036386036321,1.27597750325227,0.0585128631623643
32.5,51.5096393859567,-0.161036225394283,1.21287379483806,-0.00303960128440272
33,51.5096438730866,-0.161036572756888,0.8483756081653,-0.0798668893354882
33.5,51.5096475518956,-0.161036894999016,0.797753485217635,-0.0201581170254781
34,51.5096499328682,-0.161036924821453,0.342244602281332,0.00707112516303636
34.5,51.5096510349072,-0.16103666261757,0.177307084242406,0.0569431780498699
35,51.509652190469,-0.161035898466289,0.313009863697128,0.140516920747066
35.5,51.50965308161,-0.161034829720357,0.117993057099605,0.153914558414368
36,51.5096538852372,-0.161033123366549,0.221400198629495,0.295042903383318
36.5,51.5096543128342,-0.16103132322058,0.00677085097339147,0.218392602520159
37,51.509654486789,-0.161029048152496,0.0610638631870875,0.38415269626814
37.5,51.5096543465596,-0.161027280564514,-0.095790538139572,0.148330467557099
38,51.5096538949385,-0.161025408846163,-0.103785422880118,0.3379859001506
38.5,51.5096533164853,-0.161023960656035,-0.146166927488034,0.105253692240189
39,51.5096525401034,-0.161022786362391,-0.191372171264099,0.2035132530003
39.5,51.5096514548489,-0.161021994952579,-0.276568544399724,0.0443522201257499
40,51.5096504804622,-0.161021792392616,-0.174992096024092,0.0167675242982628
40.5,51.5096491324181,-0.161021758638939,-0.387442373931935,-0.00376974476776898
41,51.5096467060489,-0.161021688974806,-0.646634990415817,0.019082972170856
41.5,51.5096433457705,-0.161021920671518,-0.818478473274448,-0.0680498680684096
42,51.5096389123703,-0.161022481235781,-1.10412751523792,-0.084685764187185
42.5,51.5096334841683,-0.161022400545412,-1.2804858475879,0.0783269234928223
43,51.5096274720299,-0.161021860309991,-1.37792595153527,0.0726932531269605
43.5,51.5096216349945,-0.16102184253384,-1.24348006648349,-0.0466892316268755
44,51.5096157058972,-0.161021936653587,-1.37241730023249,0.0104655722541431
44.5,51.5096097304151,-0.161021959866736,-1.29970761377505,-0.0128053463394854
45,51.5096039816119,-0.161021879186236,-1.26485647764834,0.0280083139899499
